Commodity Code	Commodity Title	Class Code	Class Title	Family Code	Family Title	Segment Code	Segment Title
21102004	Rice cleaning or hulling equipment	21102000	Agricultural machinery for cleaning and sorting and grading	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102005	Grinding mills	21102000	Agricultural machinery for cleaning and sorting and grading	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102006	Hammer mills	21102000	Agricultural machinery for cleaning and sorting and grading	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102201	Decorticators	21102200	Forestry machinery and equipment	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102202	Lumbering equipment	21102200	Forestry machinery and equipment	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102203	Reforestation equipment	21102200	Forestry machinery and equipment	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102204	Forestry saws	21102200	Forestry machinery and equipment	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102205	Forestry skidders	21102200	Forestry machinery and equipment	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102206	Forestry increment borers	21102200	Forestry machinery and equipment	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102301	Greenhouse irrigation equipment	21102300	Greenhouse equipment	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102302	Greenhouse pots	21102300	Greenhouse equipment	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102303	Greenhouse ventilation equipment	21102300	Greenhouse equipment	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21102306	Hydroponic fertilizer injector	21102300	Greenhouse equipment	21100000	Agricultural and forestry and landscape machinery and equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111501	Commercial fish hooks	21111500	Commercial fishing equipment	21110000	Fishing and aquaculture equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111502	Commercial fishing reels	21111500	Commercial fishing equipment	21110000	Fishing and aquaculture equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111503	Commercial fishing line tackle	21111500	Commercial fishing equipment	21110000	Fishing and aquaculture equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111504	Commercial fishing nets	21111500	Commercial fishing equipment	21110000	Fishing and aquaculture equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111506	Commercial fishing floats	21111500	Commercial fishing equipment	21110000	Fishing and aquaculture equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111507	Commercial sinkers or weights	21111500	Commercial fishing equipment	21110000	Fishing and aquaculture equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111508	Fishing net haulers	21111500	Commercial fishing equipment	21110000	Fishing and aquaculture equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111601	Marine hatchery equipment	21111600	Aquaculture equipment	21110000	Fishing and aquaculture equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
21111602	Pisciculture supplies	21111600	Aquaculture equipment	21110000	Fishing and aquaculture equipment	21000000	Farming and Fishing and Forestry and Wildlife Machinery and Accessories
22101501	Front end loaders	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101502	Graders	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101504	Pile drivers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101505	Rollers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101507	Tampers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101508	Trenching machines	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101509	Backhoes	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101511	Compactors	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101513	Draglines	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101514	Dredgers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101516	Ditchers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101518	Elevating scrapers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101521	Pulled scrapers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101522	Track bulldozers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101523	Wheel bulldozers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101524	Mobile excavators	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101525	Wheel excavators	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101526	Track excavators	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101527	Integrated tool carriers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101528	Wheel loaders	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101529	Skid steer loaders	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101531	Snow blowers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101532	Track loaders	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101533	Treedozers	22101500	Earth moving machinery	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101603	Road wideners	22101600	Paving equipment	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101604	Vibratory plates	22101600	Paving equipment	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101605	Asphalt finishers	22101600	Paving equipment	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
22101606	Chip Spreaders	22101600	Paving equipment	22100000	Heavy construction machinery and equipment	22000000	Building and Construction Machinery and Accessories
